"id","sensor_id","value","start_time","end_time","duration","is_original"
5143903,3804,5,"""2017-06-15T06:45:00.000Z""","""2017-06-15T07:00:00.000Z""",900,1
5144019,3804,5.75,"""2017-06-15T07:00:00.000Z""","""2017-06-15T07:15:00.000Z""",900,1
5144106,3804,4.5,"""2017-06-15T07:15:00.000Z""","""2017-06-15T07:30:00.000Z""",900,1
5144201,3804,39,"""2017-06-15T07:30:00.000Z""","""2017-06-15T07:45:00.000Z""",900,1
5144287,3804,3,"""2017-06-15T07:45:00.000Z""","""2017-06-15T08:00:00.000Z""",900,1
5144393,3804,5,"""2017-06-15T08:00:00.000Z""","""2017-06-15T08:15:00.000Z""",900,1
5144482,3804,5.5,"""2017-06-15T08:15:00.000Z""","""2017-06-15T08:30:00.000Z""",900,1
5144574,3804,5,"""2017-06-15T08:30:00.000Z""","""2017-06-15T08:45:00.000Z""",900,1
5144655,3804,4.75,"""2017-06-15T08:45:00.000Z""","""2017-06-15T09:00:00.000Z""",900,1
5144753,3804,3.75,"""2017-06-15T09:00:00.000Z""","""2017-06-15T09:15:00.000Z""",900,1
5144884,3804,3.25,"""2017-06-15T09:15:00.000Z""","""2017-06-15T09:30:00.000Z""",900,1
5145001,3804,111.6666667,"""2017-06-15T09:30:00.000Z""","""2017-06-15T09:45:00.000Z""",900,1
5145108,3804,99.25,"""2017-06-15T09:45:00.000Z""","""2017-06-15T10:00:00.000Z""",900,1
5145244,3804,103.5,"""2017-06-15T10:00:00.000Z""","""2017-06-15T10:15:00.000Z""",900,1
5145377,3804,98.5,"""2017-06-15T10:15:00.000Z""","""2017-06-15T10:30:00.000Z""",900,1
5145518,3804,36.6666667,"""2017-06-15T10:30:00.000Z""","""2017-06-15T10:45:00.000Z""",900,1
5145664,3804,6.25,"""2017-06-15T10:45:00.000Z""","""2017-06-15T11:00:00.000Z""",900,1
5145785,3804,5.25,"""2017-06-15T11:00:00.000Z""","""2017-06-15T11:15:00.000Z""",900,1
5145969,3804,7,"""2017-06-15T11:15:00.000Z""","""2017-06-15T11:30:00.000Z""",900,1
5146092,3804,10.3333333,"""2017-06-15T11:30:00.000Z""","""2017-06-15T11:45:00.000Z""",900,1
5146208,3804,13.5,"""2017-06-15T11:45:00.000Z""","""2017-06-15T12:00:00.000Z""",900,1
5146357,3804,41.75,"""2017-06-15T12:00:00.000Z""","""2017-06-15T12:15:00.000Z""",900,1
5146529,3804,53.75,"""2017-06-15T12:15:00.000Z""","""2017-06-15T12:30:00.000Z""",900,1
5146639,3804,64,"""2017-06-15T12:30:00.000Z""","""2017-06-15T12:45:00.000Z""",900,1
5146741,3804,111.75,"""2017-06-15T12:45:00.000Z""","""2017-06-15T13:00:00.000Z""",900,1
5146836,3804,146,"""2017-06-15T13:00:00.000Z""","""2017-06-15T13:15:00.000Z""",900,1
5146962,3804,144.75,"""2017-06-15T13:15:00.000Z""","""2017-06-15T13:30:00.000Z""",900,1
5147091,3804,157.6666667,"""2017-06-15T13:30:00.000Z""","""2017-06-15T13:45:00.000Z""",900,1
5147253,3804,162.75,"""2017-06-15T13:45:00.000Z""","""2017-06-15T14:00:00.000Z""",900,1
5147351,3804,165.5,"""2017-06-15T14:00:00.000Z""","""2017-06-15T14:15:00.000Z""",900,1
5147504,3804,164,"""2017-06-15T14:15:00.000Z""","""2017-06-15T14:30:00.000Z""",900,1
5147631,3804,156.3333333,"""2017-06-15T14:30:00.000Z""","""2017-06-15T14:45:00.000Z""",900,1
5147748,3804,154.5,"""2017-06-15T14:45:00.000Z""","""2017-06-15T15:00:00.000Z""",900,1
5147845,3804,151.5,"""2017-06-15T15:00:00.000Z""","""2017-06-15T15:15:00.000Z""",900,1
5147941,3804,135,"""2017-06-15T15:15:00.000Z""","""2017-06-15T15:30:00.000Z""",900,1
5148056,3804,168,"""2017-06-15T15:30:00.000Z""","""2017-06-15T15:45:00.000Z""",900,1
5148156,3804,179.75,"""2017-06-15T15:45:00.000Z""","""2017-06-15T16:00:00.000Z""",900,1
5148226,3804,159.25,"""2017-06-15T16:00:00.000Z""","""2017-06-15T16:15:00.000Z""",900,1
5148315,3804,129.75,"""2017-06-15T16:15:00.000Z""","""2017-06-15T16:30:00.000Z""",900,1
5148432,3804,160.6666667,"""2017-06-15T16:30:00.000Z""","""2017-06-15T16:45:00.000Z""",900,1
5148512,3804,152,"""2017-06-15T16:45:00.000Z""","""2017-06-15T17:00:00.000Z""",900,1
5148599,3804,129.5,"""2017-06-15T17:00:00.000Z""","""2017-06-15T17:15:00.000Z""",900,1
5148692,3804,124.25,"""2017-06-15T17:15:00.000Z""","""2017-06-15T17:30:00.000Z""",900,1
5148833,3804,160,"""2017-06-15T17:30:00.000Z""","""2017-06-15T17:45:00.000Z""",900,1
5148972,3804,145.5,"""2017-06-15T17:45:00.000Z""","""2017-06-15T18:00:00.000Z""",900,1
5149087,3804,180.25,"""2017-06-15T18:00:00.000Z""","""2017-06-15T18:15:00.000Z""",900,1
5149221,3804,128.5,"""2017-06-15T18:15:00.000Z""","""2017-06-15T18:30:00.000Z""",900,1
5149363,3804,179,"""2017-06-15T18:30:00.000Z""","""2017-06-15T18:45:00.000Z""",900,1
5149479,3804,127,"""2017-06-15T18:45:00.000Z""","""2017-06-15T19:00:00.000Z""",900,1
5149639,3804,163,"""2017-06-15T19:00:00.000Z""","""2017-06-15T19:15:00.000Z""",900,1
5149767,3804,91.75,"""2017-06-15T19:15:00.000Z""","""2017-06-15T19:30:00.000Z""",900,1
5149884,3804,87,"""2017-06-15T19:30:00.000Z""","""2017-06-15T19:45:00.000Z""",900,1
5150035,3804,77,"""2017-06-15T19:45:00.000Z""","""2017-06-15T20:00:00.000Z""",900,1
5150144,3804,42.25,"""2017-06-15T20:00:00.000Z""","""2017-06-15T20:15:00.000Z""",900,1
5150241,3804,17.75,"""2017-06-15T20:15:00.000Z""","""2017-06-15T20:30:00.000Z""",900,1
5150345,3804,10,"""2017-06-15T20:30:00.000Z""","""2017-06-15T20:45:00.000Z""",900,1
5150458,3804,5.75,"""2017-06-15T20:45:00.000Z""","""2017-06-15T21:00:00.000Z""",900,1
5150551,3804,5,"""2017-06-15T21:00:00.000Z""","""2017-06-15T21:15:00.000Z""",900,1
5150652,3804,3.75,"""2017-06-15T21:15:00.000Z""","""2017-06-15T21:30:00.000Z""",900,1
5150784,3804,4.6666667,"""2017-06-15T21:30:00.000Z""","""2017-06-15T21:45:00.000Z""",900,1
5150907,3804,2.5,"""2017-06-15T21:45:00.000Z""","""2017-06-15T22:00:00.000Z""",900,1
5151038,3804,6.5,"""2017-06-15T22:00:00.000Z""","""2017-06-15T22:15:00.000Z""",900,1
5151152,3804,5.75,"""2017-06-15T22:15:00.000Z""","""2017-06-15T22:30:00.000Z""",900,1
5151246,3804,62.3333333,"""2017-06-15T22:30:00.000Z""","""2017-06-15T22:45:00.000Z""",900,1
5151314,3804,27.5,"""2017-06-15T22:45:00.000Z""","""2017-06-15T23:00:00.000Z""",900,1
5151430,3804,43,"""2017-06-15T23:00:00.000Z""","""2017-06-15T23:15:00.000Z""",900,1
5151547,3804,35.5,"""2017-06-15T23:15:00.000Z""","""2017-06-15T23:30:00.000Z""",900,1
5151621,3804,31,"""2017-06-15T23:30:00.000Z""","""2017-06-15T23:45:00.000Z""",900,1
5151702,3804,20,"""2017-06-15T23:45:00.000Z""","""2017-06-16T00:00:00.000Z""",900,1
5151877,3804,7.25,"""2017-06-16T00:00:00.000Z""","""2017-06-16T00:15:00.000Z""",900,1
5152019,3804,3.25,"""2017-06-16T00:15:00.000Z""","""2017-06-16T00:30:00.000Z""",900,1
5152148,3804,5.6666667,"""2017-06-16T00:30:00.000Z""","""2017-06-16T00:45:00.000Z""",900,1
5152270,3804,4.5,"""2017-06-16T00:45:00.000Z""","""2017-06-16T01:00:00.000Z""",900,1
5152414,3804,5.75,"""2017-06-16T01:00:00.000Z""","""2017-06-16T01:15:00.000Z""",900,1
5152578,3804,31.75,"""2017-06-16T01:15:00.000Z""","""2017-06-16T01:30:00.000Z""",900,1
5152786,3804,79.3333333,"""2017-06-16T01:30:00.000Z""","""2017-06-16T01:45:00.000Z""",900,1
5152878,3804,5,"""2017-06-16T01:45:00.000Z""","""2017-06-16T02:00:00.000Z""",900,1
5153000,3804,4.75,"""2017-06-16T02:00:00.000Z""","""2017-06-16T02:15:00.000Z""",900,1
5153091,3804,4.5,"""2017-06-16T02:15:00.000Z""","""2017-06-16T02:30:00.000Z""",900,1
5153219,3804,5.3333333,"""2017-06-16T02:30:00.000Z""","""2017-06-16T02:45:00.000Z""",900,1
5153342,3804,5.5,"""2017-06-16T02:45:00.000Z""","""2017-06-16T03:00:00.000Z""",900,1
5153457,3804,3.25,"""2017-06-16T03:00:00.000Z""","""2017-06-16T03:15:00.000Z""",900,1
5153539,3804,3.5,"""2017-06-16T03:15:00.000Z""","""2017-06-16T03:30:00.000Z""",900,1
5153630,3804,5,"""2017-06-16T03:30:00.000Z""","""2017-06-16T03:45:00.000Z""",900,1
5153732,3804,4.25,"""2017-06-16T03:45:00.000Z""","""2017-06-16T04:00:00.000Z""",900,1
5154025,3804,4.5,"""2017-06-16T04:00:00.000Z""","""2017-06-16T04:15:00.000Z""",900,1
5154186,3804,5,"""2017-06-16T04:15:00.000Z""","""2017-06-16T04:30:00.000Z""",900,1
5154288,3804,4,"""2017-06-16T04:30:00.000Z""","""2017-06-16T04:45:00.000Z""",900,1
5154357,3804,5.25,"""2017-06-16T04:45:00.000Z""","""2017-06-16T05:00:00.000Z""",900,1
5154444,3804,4.75,"""2017-06-16T05:00:00.000Z""","""2017-06-16T05:15:00.000Z""",900,1
5154546,3804,3.25,"""2017-06-16T05:15:00.000Z""","""2017-06-16T05:30:00.000Z""",900,1
5154624,3804,4.3333333,"""2017-06-16T05:30:00.000Z""","""2017-06-16T05:45:00.000Z""",900,1
5154698,3804,4,"""2017-06-16T05:45:00.000Z""","""2017-06-16T06:00:00.000Z""",900,1
5154794,3804,4.25,"""2017-06-16T06:00:00.000Z""","""2017-06-16T06:15:00.000Z""",900,1
5154875,3804,6.5,"""2017-06-16T06:15:00.000Z""","""2017-06-16T06:30:00.000Z""",900,1
5154963,3804,5.6666667,"""2017-06-16T06:30:00.000Z""","""2017-06-16T06:45:00.000Z""",900,1
5155052,3804,5.25,"""2017-06-16T06:45:00.000Z""","""2017-06-16T07:00:00.000Z""",900,1
5155129,3804,4.5,"""2017-06-16T07:00:00.000Z""","""2017-06-16T07:15:00.000Z""",900,1
5155227,3804,4.75,"""2017-06-16T07:15:00.000Z""","""2017-06-16T07:30:00.000Z""",900,1
5155302,3804,4.6666667,"""2017-06-16T07:30:00.000Z""","""2017-06-16T07:45:00.000Z""",900,1
5155373,3804,6,"""2017-06-16T07:45:00.000Z""","""2017-06-16T08:00:00.000Z""",900,1
5155454,3804,5.25,"""2017-06-16T08:00:00.000Z""","""2017-06-16T08:15:00.000Z""",900,1
5155542,3804,4.75,"""2017-06-16T08:15:00.000Z""","""2017-06-16T08:30:00.000Z""",900,1
5155623,3804,4.3333333,"""2017-06-16T08:30:00.000Z""","""2017-06-16T08:45:00.000Z""",900,1
5155705,3804,28.75,"""2017-06-16T08:45:00.000Z""","""2017-06-16T09:00:00.000Z""",900,1
5155770,3804,4.75,"""2017-06-16T09:00:00.000Z""","""2017-06-16T09:15:00.000Z""",900,1
5155879,3804,4.75,"""2017-06-16T09:15:00.000Z""","""2017-06-16T09:30:00.000Z""",900,1
5155957,3804,5.6666667,"""2017-06-16T09:30:00.000Z""","""2017-06-16T09:45:00.000Z""",900,1
5156046,3804,6.25,"""2017-06-16T09:45:00.000Z""","""2017-06-16T10:00:00.000Z""",900,1
5156163,3804,36,"""2017-06-16T10:00:00.000Z""","""2017-06-16T10:15:00.000Z""",900,1
5156308,3804,102.25,"""2017-06-16T10:15:00.000Z""","""2017-06-16T10:30:00.000Z""",900,1
5156454,3804,98.6666667,"""2017-06-16T10:30:00.000Z""","""2017-06-16T10:45:00.000Z""",900,1
5156579,3804,106.5,"""2017-06-16T10:45:00.000Z""","""2017-06-16T11:00:00.000Z""",900,1
5156722,3804,117.5,"""2017-06-16T11:00:00.000Z""","""2017-06-16T11:15:00.000Z""",900,1
5156906,3804,43.6666667,"""2017-06-16T11:15:00.000Z""","""2017-06-16T11:30:00.000Z""",900,1
5157071,3804,10.75,"""2017-06-16T11:30:00.000Z""","""2017-06-16T11:45:00.000Z""",900,1
5157214,3804,22,"""2017-06-16T11:45:00.000Z""","""2017-06-16T12:00:00.000Z""",900,1
5157347,3804,25,"""2017-06-16T12:00:00.000Z""","""2017-06-16T12:15:00.000Z""",900,1
5157516,3804,36.3333333,"""2017-06-16T12:15:00.000Z""","""2017-06-16T12:30:00.000Z""",900,1
5157690,3804,46,"""2017-06-16T12:30:00.000Z""","""2017-06-16T12:45:00.000Z""",900,1
5157883,3804,99.25,"""2017-06-16T12:45:00.000Z""","""2017-06-16T13:00:00.000Z""",900,1
5158094,3804,74.5,"""2017-06-16T13:00:00.000Z""","""2017-06-16T13:15:00.000Z""",900,1
5158273,3804,68,"""2017-06-16T13:15:00.000Z""","""2017-06-16T13:30:00.000Z""",900,1
5158427,3804,142.75,"""2017-06-16T13:30:00.000Z""","""2017-06-16T13:45:00.000Z""",900,1
5158636,3804,159.25,"""2017-06-16T13:45:00.000Z""","""2017-06-16T14:00:00.000Z""",900,1
5158815,3804,131.75,"""2017-06-16T14:00:00.000Z""","""2017-06-16T14:15:00.000Z""",900,1
5158894,3804,157,"""2017-06-16T14:15:00.000Z""","""2017-06-16T14:30:00.000Z""",900,1
5158988,3804,132.25,"""2017-06-16T14:30:00.000Z""","""2017-06-16T14:45:00.000Z""",900,1
5159092,3804,159.5,"""2017-06-16T14:45:00.000Z""","""2017-06-16T15:00:00.000Z""",900,1
5159243,3804,162.5,"""2017-06-16T15:00:00.000Z""","""2017-06-16T15:15:00.000Z""",900,1
5159374,3804,91.3333333,"""2017-06-16T15:15:00.000Z""","""2017-06-16T15:30:00.000Z""",900,1
5159543,3804,173.5,"""2017-06-16T15:30:00.000Z""","""2017-06-16T15:45:00.000Z""",900,1
5159608,3804,159.5,"""2017-06-16T15:45:00.000Z""","""2017-06-16T16:00:00.000Z""",900,1
5159704,3804,136.75,"""2017-06-16T16:00:00.000Z""","""2017-06-16T16:15:00.000Z""",900,1
5159813,3804,103.6666667,"""2017-06-16T16:15:00.000Z""","""2017-06-16T16:30:00.000Z""",900,1
5159913,3804,108.5,"""2017-06-16T16:30:00.000Z""","""2017-06-16T16:45:00.000Z""",900,1
5160019,3804,141.75,"""2017-06-16T16:45:00.000Z""","""2017-06-16T17:00:00.000Z""",900,1
5160118,3804,83.75,"""2017-06-16T17:00:00.000Z""","""2017-06-16T17:15:00.000Z""",900,1
5160217,3804,147,"""2017-06-16T17:15:00.000Z""","""2017-06-16T17:30:00.000Z""",900,1
5160299,3804,125,"""2017-06-16T17:30:00.000Z""","""2017-06-16T17:45:00.000Z""",900,1
5160418,3804,122.25,"""2017-06-16T17:45:00.000Z""","""2017-06-16T18:00:00.000Z""",900,1
5160507,3804,121.25,"""2017-06-16T18:00:00.000Z""","""2017-06-16T18:15:00.000Z""",900,1
5160616,3804,132,"""2017-06-16T18:15:00.000Z""","""2017-06-16T18:30:00.000Z""",900,1
5160748,3804,148.75,"""2017-06-16T18:30:00.000Z""","""2017-06-16T18:45:00.000Z""",900,1
5160975,3804,154.25,"""2017-06-16T18:45:00.000Z""","""2017-06-16T19:00:00.000Z""",900,1
5161163,3804,140.5,"""2017-06-16T19:00:00.000Z""","""2017-06-16T19:15:00.000Z""",900,1
5161302,3804,134.3333333,"""2017-06-16T19:15:00.000Z""","""2017-06-16T19:30:00.000Z""",900,1
5161454,3804,129.5,"""2017-06-16T19:30:00.000Z""","""2017-06-16T19:45:00.000Z""",900,1
5161623,3804,136.75,"""2017-06-16T19:45:00.000Z""","""2017-06-16T20:00:00.000Z""",900,1
5161748,3804,150.75,"""2017-06-16T20:00:00.000Z""","""2017-06-16T20:15:00.000Z""",900,1
5161845,3804,157.6666667,"""2017-06-16T20:15:00.000Z""","""2017-06-16T20:30:00.000Z""",900,1
5161926,3804,167.25,"""2017-06-16T20:30:00.000Z""","""2017-06-16T20:45:00.000Z""",900,1
5162033,3804,136.75,"""2017-06-16T20:45:00.000Z""","""2017-06-16T21:00:00.000Z""",900,1
5162123,3804,81.25,"""2017-06-16T21:00:00.000Z""","""2017-06-16T21:15:00.000Z""",900,1
5162249,3804,73.6666667,"""2017-06-16T21:15:00.000Z""","""2017-06-16T21:30:00.000Z""",900,1
5162404,3804,73.25,"""2017-06-16T21:30:00.000Z""","""2017-06-16T21:45:00.000Z""",900,1
5162601,3804,76.25,"""2017-06-16T21:45:00.000Z""","""2017-06-16T22:00:00.000Z""",900,1
5162755,3804,81.75,"""2017-06-16T22:00:00.000Z""","""2017-06-16T22:15:00.000Z""",900,1
5163013,3804,88.6666667,"""2017-06-16T22:15:00.000Z""","""2017-06-16T22:30:00.000Z""",900,1
5163339,3804,69,"""2017-06-16T22:30:00.000Z""","""2017-06-16T22:45:00.000Z""",900,1
5163555,3804,74,"""2017-06-16T22:45:00.000Z""","""2017-06-16T23:00:00.000Z""",900,1
5163705,3804,79.5,"""2017-06-16T23:00:00.000Z""","""2017-06-16T23:15:00.000Z""",900,1
5163802,3804,119.3333333,"""2017-06-16T23:15:00.000Z""","""2017-06-16T23:30:00.000Z""",900,1
5163967,3804,170.25,"""2017-06-16T23:30:00.000Z""","""2017-06-16T23:45:00.000Z""",900,1
5164112,3804,106.25,"""2017-06-16T23:45:00.000Z""","""2017-06-17T00:00:00.000Z""",900,1
5164273,3804,28,"""2017-06-17T00:00:00.000Z""","""2017-06-17T00:15:00.000Z""",900,1
5164393,3804,9.6666667,"""2017-06-17T00:15:00.000Z""","""2017-06-17T00:30:00.000Z""",900,1
5164547,3804,30.75,"""2017-06-17T00:30:00.000Z""","""2017-06-17T00:45:00.000Z""",900,1
5164734,3804,4.75,"""2017-06-17T00:45:00.000Z""","""2017-06-17T01:00:00.000Z""",900,1
5164913,3804,5.75,"""2017-06-17T01:00:00.000Z""","""2017-06-17T01:15:00.000Z""",900,1
5165116,3804,3.6666667,"""2017-06-17T01:15:00.000Z""","""2017-06-17T01:30:00.000Z""",900,1
5165248,3804,5.75,"""2017-06-17T01:30:00.000Z""","""2017-06-17T01:45:00.000Z""",900,1
5165353,3804,5.75,"""2017-06-17T01:45:00.000Z""","""2017-06-17T02:00:00.000Z""",900,1
5165429,3804,4,"""2017-06-17T02:00:00.000Z""","""2017-06-17T02:15:00.000Z""",900,1
5165670,3804,6,"""2017-06-17T02:15:00.000Z""","""2017-06-17T02:30:00.000Z""",900,1
5165990,3804,118,"""2017-06-17T02:30:00.000Z""","""2017-06-17T02:45:00.000Z""",900,1
5166211,3804,84.5,"""2017-06-17T02:45:00.000Z""","""2017-06-17T03:00:00.000Z""",900,1
5166336,3804,3.75,"""2017-06-17T03:00:00.000Z""","""2017-06-17T03:15:00.000Z""",900,1
5166433,3804,4.6666667,"""2017-06-17T03:15:00.000Z""","""2017-06-17T03:30:00.000Z""",900,1
5166541,3804,4,"""2017-06-17T03:30:00.000Z""","""2017-06-17T03:45:00.000Z""",900,1
5166642,3804,5.5,"""2017-06-17T03:45:00.000Z""","""2017-06-17T04:00:00.000Z""",900,1
5166980,3804,4.75,"""2017-06-17T04:00:00.000Z""","""2017-06-17T04:15:00.000Z""",900,1
5167145,3804,5,"""2017-06-17T04:15:00.000Z""","""2017-06-17T04:30:00.000Z""",900,1
5167220,3804,4.5,"""2017-06-17T04:30:00.000Z""","""2017-06-17T04:45:00.000Z""",900,1
5167317,3804,4.5,"""2017-06-17T04:45:00.000Z""","""2017-06-17T05:00:00.000Z""",900,1
5167402,3804,4.75,"""2017-06-17T05:00:00.000Z""","""2017-06-17T05:15:00.000Z""",900,1
5167489,3804,4.3333333,"""2017-06-17T05:15:00.000Z""","""2017-06-17T05:30:00.000Z""",900,1
5167549,3804,4.75,"""2017-06-17T05:30:00.000Z""","""2017-06-17T05:45:00.000Z""",900,1
5167603,3804,4.25,"""2017-06-17T05:45:00.000Z""","""2017-06-17T06:00:00.000Z""",900,1
5167683,3804,4.75,"""2017-06-17T06:00:00.000Z""","""2017-06-17T06:15:00.000Z""",900,1
5167787,3804,5,"""2017-06-17T06:15:00.000Z""","""2017-06-17T06:30:00.000Z""",900,1
5167848,3804,4.25,"""2017-06-17T06:30:00.000Z""","""2017-06-17T06:45:00.000Z""",900,1
5167921,3804,5,"""2017-06-17T06:45:00.000Z""","""2017-06-17T07:00:00.000Z""",900,1
5167982,3804,3.75,"""2017-06-17T07:00:00.000Z""","""2017-06-17T07:15:00.000Z""",900,1
5168045,3804,3,"""2017-06-17T07:15:00.000Z""","""2017-06-17T07:30:00.000Z""",900,1
5168108,3804,3.75,"""2017-06-17T07:30:00.000Z""","""2017-06-17T07:45:00.000Z""",900,1
5168162,3804,5.25,"""2017-06-17T07:45:00.000Z""","""2017-06-17T08:00:00.000Z""",900,1
5168212,3804,5,"""2017-06-17T08:00:00.000Z""","""2017-06-17T08:15:00.000Z""",900,1
5168260,3804,4.3333333,"""2017-06-17T08:15:00.000Z""","""2017-06-17T08:30:00.000Z""",900,1
5168367,3804,4.75,"""2017-06-17T08:30:00.000Z""","""2017-06-17T08:45:00.000Z""",900,1
5168470,3804,4.25,"""2017-06-17T08:45:00.000Z""","""2017-06-17T09:00:00.000Z""",900,1
5168581,3804,5,"""2017-06-17T09:00:00.000Z""","""2017-06-17T09:15:00.000Z""",900,1
5168664,3804,6.3333333,"""2017-06-17T09:15:00.000Z""","""2017-06-17T09:30:00.000Z""",900,1
5168765,3804,3.25,"""2017-06-17T09:30:00.000Z""","""2017-06-17T09:45:00.000Z""",900,1
5168875,3804,5.5,"""2017-06-17T09:45:00.000Z""","""2017-06-17T10:00:00.000Z""",900,1
5169009,3804,32.5,"""2017-06-17T10:00:00.000Z""","""2017-06-17T10:15:00.000Z""",900,1
5169106,3804,6,"""2017-06-17T10:15:00.000Z""","""2017-06-17T10:30:00.000Z""",900,1
5169218,3804,4.5,"""2017-06-17T10:30:00.000Z""","""2017-06-17T10:45:00.000Z""",900,1
5169345,3804,4,"""2017-06-17T10:45:00.000Z""","""2017-06-17T11:00:00.000Z""",900,1
5169500,3804,10.75,"""2017-06-17T11:00:00.000Z""","""2017-06-17T11:15:00.000Z""",900,1
5169599,3804,30.3333333,"""2017-06-17T11:15:00.000Z""","""2017-06-17T11:30:00.000Z""",900,1
5169702,3804,79.25,"""2017-06-17T11:30:00.000Z""","""2017-06-17T11:45:00.000Z""",900,1
5169772,3804,159.5,"""2017-06-17T11:45:00.000Z""","""2017-06-17T12:00:00.000Z""",900,1
5169849,3804,160.75,"""2017-06-17T12:00:00.000Z""","""2017-06-17T12:15:00.000Z""",900,1
5169954,3804,160.6666667,"""2017-06-17T12:15:00.000Z""","""2017-06-17T12:30:00.000Z""",900,1
5170144,3804,151.75,"""2017-06-17T12:30:00.000Z""","""2017-06-17T12:45:00.000Z""",900,1
5170292,3804,136.25,"""2017-06-17T12:45:00.000Z""","""2017-06-17T13:00:00.000Z""",900,1
5170425,3804,142.5,"""2017-06-17T13:00:00.000Z""","""2017-06-17T13:15:00.000Z""",900,1
5170608,3804,139,"""2017-06-17T13:15:00.000Z""","""2017-06-17T13:30:00.000Z""",900,1
5170809,3804,151.75,"""2017-06-17T13:30:00.000Z""","""2017-06-17T13:45:00.000Z""",900,1
5171063,3804,160.5,"""2017-06-17T13:45:00.000Z""","""2017-06-17T14:00:00.000Z""",900,1
5171164,3804,145.5,"""2017-06-17T14:00:00.000Z""","""2017-06-17T14:15:00.000Z""",900,1
5171245,3804,172.3333333,"""2017-06-17T14:15:00.000Z""","""2017-06-17T14:30:00.000Z""",900,1
5171353,3804,145.5,"""2017-06-17T14:30:00.000Z""","""2017-06-17T14:45:00.000Z""",900,1
5171487,3804,92.25,"""2017-06-17T14:45:00.000Z""","""2017-06-17T15:00:00.000Z""",900,1
5171659,3804,165.75,"""2017-06-17T15:00:00.000Z""","""2017-06-17T15:15:00.000Z""",900,1
5171818,3804,173.6666667,"""2017-06-17T15:15:00.000Z""","""2017-06-17T15:30:00.000Z""",900,1
5171950,3804,169.75,"""2017-06-17T15:30:00.000Z""","""2017-06-17T15:45:00.000Z""",900,1
5172069,3804,171.75,"""2017-06-17T15:45:00.000Z""","""2017-06-17T16:00:00.000Z""",900,1
5172190,3804,148.5,"""2017-06-17T16:00:00.000Z""","""2017-06-17T16:15:00.000Z""",900,1
5172312,3804,137.6666667,"""2017-06-17T16:15:00.000Z""","""2017-06-17T16:30:00.000Z""",900,1
5172425,3804,119.5,"""2017-06-17T16:30:00.000Z""","""2017-06-17T16:45:00.000Z""",900,1
5172562,3804,93.5,"""2017-06-17T16:45:00.000Z""","""2017-06-17T17:00:00.000Z""",900,1
5172723,3804,75,"""2017-06-17T17:00:00.000Z""","""2017-06-17T17:15:00.000Z""",900,1
5172815,3804,82.3333333,"""2017-06-17T17:15:00.000Z""","""2017-06-17T17:30:00.000Z""",900,1
5173063,3804,167,"""2017-06-17T17:30:00.000Z""","""2017-06-17T17:45:00.000Z""",900,1
5173210,3804,169.5,"""2017-06-17T17:45:00.000Z""","""2017-06-17T18:00:00.000Z""",900,1
5173336,3804,178.5,"""2017-06-17T18:00:00.000Z""","""2017-06-17T18:15:00.000Z""",900,1
5173426,3804,178.3333333,"""2017-06-17T18:15:00.000Z""","""2017-06-17T18:30:00.000Z""",900,1
5173538,3804,172.25,"""2017-06-17T18:30:00.000Z""","""2017-06-17T18:45:00.000Z""",900,1
5173640,3804,106.75,"""2017-06-17T18:45:00.000Z""","""2017-06-17T19:00:00.000Z""",900,1
5173724,3804,102.5,"""2017-06-17T19:00:00.000Z""","""2017-06-17T19:15:00.000Z""",900,1
5173820,3804,142,"""2017-06-17T19:15:00.000Z""","""2017-06-17T19:30:00.000Z""",900,1
5173973,3804,159,"""2017-06-17T19:30:00.000Z""","""2017-06-17T19:45:00.000Z""",900,1
5174584,3804,154.75,"""2017-06-17T19:45:00.000Z""","""2017-06-17T20:00:00.000Z""",900,1
5174752,3804,121.75,"""2017-06-17T20:00:00.000Z""","""2017-06-17T20:15:00.000Z""",900,1
5174870,3804,123.6666667,"""2017-06-17T20:15:00.000Z""","""2017-06-17T20:30:00.000Z""",900,1
5175385,3804,83.5,"""2017-06-17T20:30:00.000Z""","""2017-06-17T20:45:00.000Z""",900,1
5175667,3804,85.5,"""2017-06-17T20:45:00.000Z""","""2017-06-17T21:00:00.000Z""",900,1
5176156,3804,75,"""2017-06-17T21:00:00.000Z""","""2017-06-17T21:15:00.000Z""",900,1
5176565,3804,113.6666667,"""2017-06-17T21:15:00.000Z""","""2017-06-17T21:30:00.000Z""",900,1
5176793,3804,96.5,"""2017-06-17T21:30:00.000Z""","""2017-06-17T21:45:00.000Z""",900,1
5177053,3804,125.75,"""2017-06-17T21:45:00.000Z""","""2017-06-17T22:00:00.000Z""",900,1
5177182,3804,48.75,"""2017-06-17T22:00:00.000Z""","""2017-06-17T22:15:00.000Z""",900,1
5177329,3804,79,"""2017-06-17T22:15:00.000Z""","""2017-06-17T22:30:00.000Z""",900,1
5177511,3804,165.5,"""2017-06-17T22:30:00.000Z""","""2017-06-17T22:45:00.000Z""",900,1
5177609,3804,186.75,"""2017-06-17T22:45:00.000Z""","""2017-06-17T23:00:00.000Z""",900,1
5177662,3804,196.25,"""2017-06-17T23:00:00.000Z""","""2017-06-17T23:15:00.000Z""",900,1
5177758,3804,188.6666667,"""2017-06-17T23:15:00.000Z""","""2017-06-17T23:30:00.000Z""",900,1
